table_id,node,namespace,pod,container,cmdline,stack_trace_id,stack_trace,count,count_x,scaling_factor,percent
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,kube-system,kube-system/fluentbit-gke-lttnx,fluentbit,/fluent-bit/bin/fluent-bit -c /fluent-bit/etc/fluent-bit.conf,12208,0x00007fe7e182f980;__libc_write;[k] kretprobe_trampoline;[k] ksys_write;[k] vfs_write;[k] pipe_write;[k] __wake_up_sync_key;[k] _raw_spin_unlock_irqrestore,2,109547,4,0.0073028
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,kube-system,kube-system/metrics-server-v0.5.2-866bc7fbf8-msdsm,metrics-server-nanny,/pod_nanny --config-dir=/etc/config --cpu=40m --extra-cpu=0.5m --memory=35Mi --extra-memory=4Mi --threshold=5 --deployment=metrics-server-v0.5.2 --container=metrics-server --poll-period=30000 --estimator=exponential --scale-down-delay=24h --minClusterSize=5 --use-metrics=true,14632,runtime.goexit;runtime.main;main.main;k8s.io/autoscaler/addon-resizer/nanny.PollAPIServer;k8s.io/autoscaler/addon-resizer/nanny.updateResources;k8s.io/autoscaler/addon-resizer/nanny.(*kubernetesClient).CountNodes;k8s.io/autoscaler/addon-resizer/nanny.(*kubernetesClient).countNodesThroughMetrics;k8s.io/autoscaler/addon-resizer/nanny.getNodeCountFromDecoder;github.com/prometheus/common/expfmt.(*textDecoder).Decode;github.com/prometheus/common/expfmt.(*TextParser).TextToMetricFamilies;github.com/prometheus/common/expfmt.(*TextParser).startLabelName-fm;github.com/prometheus/common/expfmt.(*TextParser).startLabelName;github.com/prometheus/common/expfmt.(*TextParser).readTokenAsLabelName;bufio.(*Reader).ReadByte;bufio.(*Reader).fill;golang.org/x/net/http2.(*gzipReader).Read;compress/gzip.(*Reader).Read;compress/flate.(*decompressor).Read;compress/flate.(*decompressor).huffmanBlock;compress/flate.(*decompressor).moreBits;bufio.(*Reader).ReadByte,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,pl,pl/vizier-metadata-0,app,/app/src/vizier/services/metadata/metadata,14039,runtime.goexit.abi0;net/http.(*Server).Serve.func3;net/http.(*conn).serve;crypto/tls.(*Conn).handshakeContext;crypto/tls.(*Conn).serverHandshake-fm;crypto/tls.(*Conn).serverHandshake;crypto/tls.(*serverHandshakeStateTLS13).handshake;crypto/tls.(*serverHandshakeStateTLS13).sendServerCertificate;crypto/rsa.(*PrivateKey).Sign;crypto/rsa.SignPSS;crypto/rsa.signPSSWithSalt;crypto/rsa.decryptAndCheck;crypto/rsa.decrypt;math/big.(*Int).ModInverse;math/big.(*Int).GCD;math/big.(*Int).lehmerGCD;math/big.lehmerUpdate;math/big.(*Int).Add;math/big.addVV.abi0,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,kube-system,kube-system/fluentbit-gke-lttnx,fluentbit,/fluent-bit/bin/fluent-bit -c /fluent-bit/etc/fluent-bit.conf,14857,start_thread;mk_sched_launch_worker_loop;mk_server_worker_loop;mk_fifo_worker_read;cb_mq_metrics;flb_msgpack_raw_to_json_sds;msgpack_unpack_next;template_execute;[m] /lib/x86_64-linux-gnu/libc-2.28.so + 0x0015c16e,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,kube-system,kube-system/konnectivity-agent-autoscaler-84559799b7-8vjsq,autoscaler,/cluster-proportional-autoscaler --namespace=kube-system --configmap=konnectivity-agent-autoscaler-config --target=deployment/konnectivity-agent --logtostderr=true --v=2,15055,<stack trace lost>,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,kube-system,kube-system/metrics-server-v0.5.2-866bc7fbf8-msdsm,metrics-server-nanny,/pod_nanny --config-dir=/etc/config --cpu=40m --extra-cpu=0.5m --memory=35Mi --extra-memory=4Mi --threshold=5 --deployment=metrics-server-v0.5.2 --container=metrics-server --poll-period=30000 --estimator=exponential --scale-down-delay=24h --minClusterSize=5 --use-metrics=true,14541,runtime.goexit;runtime.bgscavenge;runtime.scavengeSleep;runtime.mcall;runtime.park_m;runtime.schedule;runtime.findrunnable;runtime.epollwait;[k] entry_SYSCALL_64_after_hwframe;[k] __noinstr_text_start;[k] syscall_enter_from_user_mode;[k] __seccomp_filter,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,default,default/loadgen-7887ff478c-82pff,loadgen,node main.js,15544,"0x41d589495541f689;__libc_start_main;node::Start(int, char**);node::NodeMainInstance::Run(node::EnvSerializeInfo const*);node::SpinEventLoop(node::Environment*);uv_run;uv__run_timers;node::Environment::RunTimers(uv_timer_s*);node::InternalCallbackScope::~InternalCallbackScope();node::InternalCallbackScope::Close();v8::internal::MicrotaskQueue::PerformCheckpoint(v8::Isolate*);v8::internal::MicrotaskQueue::RunMicrotasks(v8::internal::Isolate*) [clone .part.50];v8::internal::Execution::TryRunMicrotasks(v8::internal::Isolate*, v8::internal::MicrotaskQueue*, v8::internal::MaybeHandle<v8::internal::Object>*);v8::internal::(anonymous namespace)::InvokeWithTryCatch(v8::internal::Isolate*, v8::internal::(anonymous namespace)::InvokeParams const&) [clone .constprop.58];v8::internal::(anonymous namespace)::Invoke(v8::internal::Isolate*, v8::internal::(anonymous namespace)::InvokeParams const&);Builtins_JSRunMicrotasksEntry;Builtins_RunMicrotasks;Builtins_PromiseFulfillReactionJob;Builtins_AsyncFunctionAwaitResolveClosure;0x00007ff9de935528;0x00007ff9de96b6ab;0x00007ff9de9280a5;0x00007ff9de990d05;0x00007ff9de94c7fb;0x00007ff9de90aa6a;Builtins_JSConstructStubGeneric;0x00007ff9de8fd2f2;0x00007ff9de8ca8f7;0x00007ff9de945af9;Builtins_JSConstructStubGeneric;0x00007ff9de9162e9;Builtins_CloneObjectIC_Slow;Builtins_CEntry_Return1_DontSaveFPRegs_ArgvOnStack_NoBuiltinExit;v8::internal::Runtime_CopyDataProperties(int, unsigned long*, v8::internal::Isolate*);v8::internal::JSReceiver::SetOrCopyDataProperties(v8::internal::Isolate*, v8::internal::Handle<v8::internal::JSReceiver>, v8::internal::Handle<v8::internal::Object>, v8::internal::PropertiesEnumerationMode, v8::base::ScopedVector<v8::internal::Handle<v8::internal::Object> > const*, bool);v8::internal::JSObject::CreateDataProperty(v8::internal::LookupIterator*, v8::internal::Handle<v8::internal::Object>, v8::Maybe<v8::internal::ShouldThrow>);v8::internal::Object::AddDataProperty(v8::internal::LookupIterator*, v8::internal::Handle<v8::internal::Object>, v8::internal::PropertyAttributes, v8::Maybe<v8::internal::ShouldThrow>, v8::internal::StoreOrigin);v8::internal::LookupIterator::ApplyTransitionToDataProperty(v8::internal::Handle<v8::internal::JSReceiver>);v8::internal::JSObject::MigrateToMap(v8::internal::Isolate*, v8::internal::Handle<v8::internal::JSObject>, v8::internal::Handle<v8::internal::Map>, int)",1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,default,default/loadgen-7887ff478c-82pff,loadgen,node main.js,6585,__libc_send;[k] kretprobe_trampoline;[k] __x64_sys_sendto;[k] __sys_sendto;[k] udp_sendmsg;[k] udp_send_skb;[k] ip_send_skb;[k] ip_output;[k] ip_finish_output2;[k] __local_bh_enable_ip;[k] do_softirq;[k] do_softirq_own_stack;[k] asm_call_irq_on_stack;[k] __softirqentry_text_start;[k] net_rx_action;[k] process_backlog;[k] __netif_receive_skb_one_core;[k] ip_rcv;[k] ip_rcv_finish_core;[k] ip_route_input_noref;[k] ip_route_input_rcu;[k] fib_table_lookup,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,kube-system,kube-system/metrics-server-v0.5.2-866bc7fbf8-msdsm,metrics-server-nanny,/pod_nanny --config-dir=/etc/config --cpu=40m --extra-cpu=0.5m --memory=35Mi --extra-memory=4Mi --threshold=5 --deployment=metrics-server-v0.5.2 --container=metrics-server --poll-period=30000 --estimator=exponential --scale-down-delay=24h --minClusterSize=5 --use-metrics=true,1955,runtime.goexit;runtime.main;main.main;k8s.io/autoscaler/addon-resizer/nanny.PollAPIServer;k8s.io/autoscaler/addon-resizer/nanny.updateResources;k8s.io/autoscaler/addon-resizer/nanny.(*kubernetesClient).CountNodes;k8s.io/autoscaler/addon-resizer/nanny.(*kubernetesClient).countNodesThroughMetrics;k8s.io/autoscaler/addon-resizer/nanny.getNodeCountFromDecoder;github.com/prometheus/common/expfmt.(*textDecoder).Decode;github.com/prometheus/common/expfmt.(*TextParser).TextToMetricFamilies;github.com/prometheus/common/expfmt.(*TextParser).startLabelName-fm;github.com/prometheus/common/expfmt.(*TextParser).startLabelName;github.com/prometheus/common/expfmt.(*TextParser).readTokenAsLabelName;bufio.(*Reader).ReadByte,8,109547,4,0.0292112
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,default,default/hello-7b456c68b8-kdchm,hello,/hello-app,15118,0x000000c00002af00;0x00007ffd5a8bef60;runtime.mstart.abi0;runtime.mstart0;runtime.mstart1;runtime.sysmon;runtime.usleep.abi0;[k] entry_SYSCALL_64_after_hwframe;[k] __noinstr_text_start;[k] __se_sys_nanosleep;[k] do_nanosleep;[k] schedule;[k] __sched_text_start;[k] finish_task_switch;[k] _raw_spin_unlock_irq,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,default,default/loadgen-7887ff478c-82pff,loadgen,node main.js,15145,"0x41d589495541f689;__libc_start_main;node::Start(int, char**);node::NodeMainInstance::Run(node::EnvSerializeInfo const*);node::SpinEventLoop(node::Environment*);uv_run;uv__run_timers;node::Environment::RunTimers(uv_timer_s*);node::InternalCallbackScope::~InternalCallbackScope();node::InternalCallbackScope::Close();v8::Object::Set(v8::Local<v8::Context>, v8::Local<v8::Value>, v8::Local<v8::Value>);v8::internal::Runtime::SetObjectProperty(v8::internal::Isolate*, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>, v8::internal::Handle<v8::internal::Object>, v8::internal::StoreOrigin, v8::Maybe<v8::internal::ShouldThrow>);v8::internal::Object::SetProperty(v8::internal::LookupIterator*, v8::internal::Handle<v8::internal::Object>, v8::internal::StoreOrigin, v8::Maybe<v8::internal::ShouldThrow>);v8::internal::Object::SetPropertyInternal(v8::internal::LookupIterator*, v8::internal::Handle<v8::internal::Object>, v8::Maybe<v8::internal::ShouldThrow>, v8::internal::StoreOrigin, bool*);v8::internal::Object::SetPropertyWithAccessor(v8::internal::LookupIterator*, v8::internal::Handle<v8::internal::Object>, v8::Maybe<v8::internal::ShouldThrow>);v8::internal::ExternalCallbackScope::ExternalCallbackScope(v8::internal::Isolate*, unsigned long)",1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,pl,pl/kelvin-7495f9b9f7-4jmql,app,/app/src/vizier/services/agent/kelvin/kelvin,14756,"[m] /lib/x86_64-linux-gnu/libc.so.6 + 0x00094b43;grpc_core::(anonymous namespace)::ThreadInternalsPosix::ThreadInternalsPosix(char const*, void (*)(void*), void*, bool*, grpc_core::Thread::Options const&)::{lambda(void*)#1}::__invoke(void*);grpc::ThreadManager::WorkerThread::WorkerThread(grpc::ThreadManager*)::$_0::__invoke(void*);grpc::ThreadManager::MainWorkLoop();grpc::Server::SyncRequestThreadManager::PollForWork(void**, bool*);grpc::CompletionQueue::AsyncNextInternal(void**, bool*, gpr_timespec);cq_next(grpc_completion_queue*, gpr_timespec, void*);pollset_work(grpc_pollset*, grpc_pollset_worker**, grpc_core::Timestamp);grpc_core::ExecCtx::Flush();tcp_handle_read(void*, grpc_error*);on_read(void*, grpc_error*);ssl_protector_unprotect(tsi_frame_protector*, unsigned char const*, unsigned long*, unsigned char*, unsigned long*);do_ssl_read(ssl_st*, unsigned char*, unsigned long*);SSL_read;ssl_read_impl(ssl_st*);bssl::ssl_handle_open_record(ssl_st*, bool*, bssl::ssl_open_record_t, unsigned long, unsigned char);bssl::ssl_read_buffer_extend_to(ssl_st*, unsigned long);tc_malloc",1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,kube-system,kube-system/metrics-server-v0.5.2-866bc7fbf8-msdsm,metrics-server-nanny,/pod_nanny --config-dir=/etc/config --cpu=40m --extra-cpu=0.5m --memory=35Mi --extra-memory=4Mi --threshold=5 --deployment=metrics-server-v0.5.2 --container=metrics-server --poll-period=30000 --estimator=exponential --scale-down-delay=24h --minClusterSize=5 --use-metrics=true,13796,runtime.goexit;runtime.bgsweep;runtime.sweepone;runtime.(*mspan).sweep;runtime.(*spanSet).push,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,kube-system,kube-system/metrics-server-v0.5.2-866bc7fbf8-msdsm,metrics-server-nanny,/pod_nanny --config-dir=/etc/config --cpu=40m --extra-cpu=0.5m --memory=35Mi --extra-memory=4Mi --threshold=5 --deployment=metrics-server-v0.5.2 --container=metrics-server --poll-period=30000 --estimator=exponential --scale-down-delay=24h --minClusterSize=5 --use-metrics=true,14196,runtime.goexit;runtime.main;main.main;k8s.io/autoscaler/addon-resizer/nanny.PollAPIServer;k8s.io/autoscaler/addon-resizer/nanny.updateResources;k8s.io/autoscaler/addon-resizer/nanny.(*kubernetesClient).CountNodes;k8s.io/autoscaler/addon-resizer/nanny.(*kubernetesClient).countNodesThroughMetrics;k8s.io/autoscaler/addon-resizer/nanny.getNodeCountFromDecoder;github.com/prometheus/common/expfmt.(*textDecoder).Decode;github.com/prometheus/common/expfmt.(*TextParser).TextToMetricFamilies;github.com/prometheus/common/expfmt.(*TextParser).startLabelName-fm;github.com/prometheus/common/expfmt.(*TextParser).startLabelName;github.com/prometheus/common/expfmt.(*TextParser).readTokenAsLabelName;runtime.gcWriteBarrier;runtime.systemstack;runtime.wbBufFlush.func1;runtime.wbBufFlush1;runtime.findObject,2,109547,4,0.0073028
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,kube-system,kube-system/fluentbit-gke-lttnx,fluentbit,/fluent-bit/bin/fluent-bit -c /fluent-bit/etc/fluent-bit.conf,15047,0x3635312e39323a35;onig_search_gpos;match_at,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,pl,pl/vizier-cloud-connector-76b5f8b9c5-flrzh,app,/app/src/vizier/services/cloud_connector/cloud_connector_server,15237,runtime.goexit.abi0;golang.org/x/net/http2.(*Transport).newClientConn.func1;golang.org/x/net/http2.(*ClientConn).readLoop;local.golang.org/x/net/http2.(*clientConnReadLoop).run;golang.org/x/net/http2.(*Framer).ReadFrame;local.golang.org/x/net/http2.readFrameHeader;io.ReadAtLeast;local.bufio.(*Reader).Read;crypto/tls.(*Conn).Read;local.crypto/tls.(*Conn).readRecordOrCCS;local.crypto/tls.(*Conn).readFromUntil;bytes.(*Buffer).ReadFrom;crypto/tls.(*atLeastReader).Read;net.(*conn).Read;net.(*netFD).Read;internal/poll.(*FD).Read;syscall.read;syscall.Syscall;runtime/internal/syscall.Syscall6;[k] kretprobe_trampoline;[k] ksys_read;[k] vfs_read;[k] sock_read_iter;[k] security_socket_recvmsg;[k] ftrace_trampoline;[k] ftrace_ops_assist_func;[k] kprobe_ftrace_handler;[k] kprobe_dispatcher,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,kube-system,kube-system/metrics-server-v0.5.2-866bc7fbf8-msdsm,metrics-server,"/metrics-server --metric-resolution=30s --kubelet-port=10255 --deprecated-kubelet-completely-insecure=true --kubelet-preferred-address-types=InternalIP,Hostname,InternalDNS,ExternalDNS,ExternalIP --cert-dir=/tmp --secure-port=10250",15715,runtime.goexit;k8s.io/klog/v2.(*loggingT).flushDaemon;runtime.chanrecv2;runtime.chanrecv;runtime.mcall;runtime.park_m;runtime.schedule;runtime.resetspinning;runtime.wakep;runtime.startm;runtime.notewakeup;runtime.futex;[k] entry_SYSCALL_64_after_hwframe;[k] __noinstr_text_start;[k] __se_sys_futex;[k] do_futex;[k] wake_up_q;[k] try_to_wake_up;[k] _raw_spin_unlock_irqrestore,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,kube-system,kube-system/fluentbit-gke-lttnx,fluentbit,/fluent-bit/bin/fluent-bit -c /fluent-bit/etc/fluent-bit.conf,10132,start_thread;flb_lib_worker;flb_engine_start;flb_input_collector_fd;tail_fs_event;in_tail_collect_event;flb_tail_file_chunk;process_content;flb_input_chunk_append_raw;flb_filter_do;cb_parser_filter;flb_parser_do;flb_parser_json_do;flb_pack_json_recs;pack_json_to_msgpack,1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,pl,pl/vizier-pem-sw42s,pem,/app/src/vizier/services/agent/pem/pem,14924,"std::thread::_State_impl<std::thread::_Invoker<std::tuple<void (px::stirling::StirlingImpl::*)(), px::stirling::StirlingImpl*> > >::~_State_impl();0x00000000079bcd00;execute_native_thread_routine;px::stirling::StirlingImpl::RunCore();px::stirling::AgentContext::~AgentContext();px::md::AgentMetadataState::~AgentMetadataState();px::md::K8sMetadataState::~K8sMetadataState();px::md::ServiceInfo::~ServiceInfo();px::md::ServiceInfo::~ServiceInfo();free",1,109547,4,0.0036514
Flamegraph,gke-pixiecluster-default-pool-b59132dc-2x5s,pl,pl/vizier-pem-sw42s,pem,/app/src/vizier/services/agent/pem/pem,14809,"[m] /lib/x86_64-linux-gnu/libc.so.6 + 0x00094b43;worker;px::vizier::agent::ExecuteQueryMessageHandler::ExecuteQueryTask::Work();px::carnot::CarnotImpl::ExecutePlan(px::carnot::planpb::Plan const&, sole::uuid const&, bool);px::carnot::plan::PlanWalker::Walk(px::carnot::plan::Plan*);std::_Function_handler<px::Status (px::carnot::plan::PlanFragment*), px::carnot::CarnotImpl::ExecutePlan(px::carnot::planpb::Plan const&, sole::uuid const&, bool)::$_8>::_M_invoke(std::_Any_data const&, px::carnot::plan::PlanFragment*&&);px::carnot::exec::ExecutionGraph::Execute();px::carnot::exec::ExecutionGraph::ExecuteSources();px::carnot::exec::ExecNode::GenerateNext(px::carnot::exec::ExecState*);px::carnot::exec::MemorySourceNode::GenerateNextImpl(px::carnot::exec::ExecState*);px::carnot::exec::ExecNode::SendRowBatchToChildren(px::carnot::exec::ExecState*, px::table_store::schema::RowBatch const&);px::carnot::exec::ExecNode::ConsumeNext(px::carnot::exec::ExecState*, px::table_store::schema::RowBatch const&, unsigned long);px::carnot::exec::MapNode::ConsumeNextImpl(px::carnot::exec::ExecState*, px::table_store::schema::RowBatch const&, unsigned long);px::carnot::exec::ExecNode::SendRowBatchToChildren(px::carnot::exec::ExecState*, px::table_store::schema::RowBatch const&);px::carnot::exec::ExecNode::ConsumeNext(px::carnot::exec::ExecState*, px::table_store::schema::RowBatch const&, unsigned long);px::carnot::exec::FilterNode::ConsumeNextImpl(px::carnot::exec::ExecState*, px::table_store::schema::RowBatch const&, unsigned long);px::carnot::exec::ExecNode::SendRowBatchToChildren(px::carnot::exec::ExecState*, px::table_store::schema::RowBatch const&);px::carnot::exec::ExecNode::ConsumeNext(px::carnot::exec::ExecState*, px::table_store::schema::RowBatch const&, unsigned long);px::carnot::exec::GRPCSinkNode::ConsumeNextImpl(px::carnot::exec::ExecState*, px::table_store::schema::RowBatch const&, unsigned long);px::carnot::exec::GRPCSinkNode::ConsumeNextImplNoSplit(px::carnot::exec::ExecState*, px::table_store::schema::RowBatch const&, unsigned long);px::carnot::exec::GRPCSinkNode::TryWriteRequest(px::carnot::exec::ExecState*, px::carnotpb::TransferResultChunkRequest const&);grpc::ClientWriter<px::carnotpb::TransferResultChunkRequest>::Write(px::carnotpb::TransferResultChunkRequest const&, grpc::WriteOptions);grpc::internal::CallOpSet<grpc::internal::CallOpSendInitialMetadata, grpc::internal::CallOpSendMessage, grpc::internal::CallOpClientSendClose, grpc::internal::CallNoOp<4>, grpc::internal::CallNoOp<5>, grpc::internal::CallNoOp<6> >::ContinueFillOpsAfterInterception();grpc_call_start_batch;grpc_core::ExecCtx::Flush();grpc_combiner_continue_exec_ctx();write_action_begin_locked(void*, grpc_error*);endpoint_write(grpc_endpoint*, grpc_slice_buffer*, grpc_closure*, void*);tcp_write(grpc_endpoint*, grpc_slice_buffer*, grpc_closure*, void*);tcp_flush((anonymous namespace)::grpc_tcp*, grpc_error**);grpc_slice_buffer_reset_and_unref_internal(grpc_slice_buffer*);grpc_event_engine::experimental::(anonymous namespace)::SliceRefCount::Destroy(grpc_slice_refcount*)",1,109547,4,0.0036514
